,Month,Climate,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
3065,5,High humidity summer warm winter,19.7,27.2,3.8,4.0,6.7,SE,50.0,SSE,SSE,17.0,24.0,76.0,68.0,1017.9,1015.8,2.0,6.0,24.1,24.7,yes
3066,5,Warm temperate,10.2,14.2,0.4,1.6,3.3,ENE,28.0,ENE,ESE,9.0,13.0,87.0,69.0,1026.5,1024.9,7.0,7.0,11.3,13.3,no
3067,12,Warm temperate,17.2,29.0,0.0,,12.5,SW,30.0,ENE,SSW,7.0,17.0,54.0,22.0,1013.8,1012.5,,,22.0,27.7,no
3068,8,Warm temperate,13.0,19.8,0.0,,,WNW,57.0,SSE,WNW,7.0,24.0,34.0,25.0,,,,,15.3,18.3,no
3069,4,High humidity summer warm winter,19.3,30.7,0.0,4.8,10.6,NE,28.0,E,ENE,2.0,19.0,68.0,62.0,1013.9,1010.4,1.0,1.0,26.7,29.2,no
3070,8,Warm temperate,9.4,19.1,0.6,2.6,6.4,WNW,30.0,NNE,WNW,13.0,11.0,82.0,63.0,1023.7,1021.8,2.0,5.0,12.2,18.0,no
3071,6,Mild temperate,6.4,12.1,0.0,1.8,0.0,NNE,59.0,N,NNE,39.0,31.0,74.0,76.0,1017.6,1015.1,8.0,8.0,8.1,10.2,no
3072,1,High humidity summer warm winter,23.6,31.6,54.0,6.0,3.1,W,33.0,SW,N,7.0,17.0,89.0,64.0,1012.1,1007.4,7.0,6.0,25.6,29.2,yes
3073,5,Hot dry summer warm winter,11.5,23.4,0.0,,,NNW,28.0,ESE,NNE,4.0,6.0,57.0,55.0,1018.1,1013.8,,,15.9,22.6,no
3074,12,Warm temperate,18.8,26.1,0.6,7.4,6.1,NE,39.0,N,NE,17.0,17.0,74.0,77.0,1009.7,1006.0,5.0,7.0,22.7,23.4,no
3075,5,Warm temperate,15.3,21.7,0.0,4.6,8.1,NE,37.0,ENE,NE,11.0,26.0,72.0,70.0,1018.2,1015.0,4.0,5.0,19.7,20.0,no
3076,3,Warm temperate,14.5,22.3,0.0,6.4,7.8,W,39.0,WSW,W,17.0,22.0,80.0,45.0,1016.5,1016.0,8.0,4.0,16.8,21.6,no
3077,8,Cool temperate,9.8,16.5,19.0,,,WNW,37.0,NW,NW,11.0,11.0,94.0,91.0,1015.6,1015.1,7.0,8.0,12.6,13.9,yes
3078,4,Mild temperate,12.6,17.5,0.0,1.8,1.5,ESE,30.0,S,SSE,9.0,15.0,70.0,67.0,1026.5,1024.9,7.0,7.0,15.0,17.0,no
3079,8,Warm temperate,10.3,19.8,4.8,2.8,5.5,NW,54.0,N,NW,9.0,20.0,78.0,50.0,1000.4,998.6,,,12.5,18.3,yes
3080,10,Warm temperate,15.3,25.2,0.0,7.4,8.4,NNE,46.0,NNW,NE,20.0,26.0,55.0,55.0,1018.9,1012.8,5.0,7.0,21.5,23.3,no
3081,4,Hot dry summer warm winter,16.8,29.0,0.0,,,ENE,33.0,ESE,E,15.0,22.0,89.0,39.0,1019.1,1014.9,8.0,,18.3,27.8,no
3082,10,Cool temperate,3.5,22.7,0.0,,,NNW,50.0,NNE,N,22.0,28.0,55.0,22.0,1025.9,1021.8,,,12.7,20.4,no
3083,4,Warm temperate,14.7,23.5,0.0,6.2,9.3,SSW,33.0,WSW,SE,9.0,15.0,72.0,71.0,1022.4,1020.9,1.0,3.0,19.9,22.7,no
3084,1,Cool temperate,12.7,25.0,0.0,,,W,52.0,WNW,WNW,26.0,30.0,33.0,19.0,1008.7,1008.1,,,17.0,23.5,no
3085,11,Warm temperate,15.6,33.4,0.0,11.8,13.3,NNW,37.0,ENE,N,19.0,9.0,26.0,13.0,1015.7,1012.6,0.0,0.0,24.0,30.4,no
3086,5,Cool temperate,2.8,10.1,0.0,,,WSW,67.0,W,W,17.0,17.0,67.0,68.0,,,,,5.6,7.6,no
3087,2,Warm temperate,21.1,30.0,0.0,,,ESE,30.0,S,ESE,9.0,17.0,82.0,51.0,,,,,23.6,28.4,no
3088,3,Warm humid summer mild winter,19.8,30.1,16.0,0.8,3.4,WNW,19.0,SW,W,4.0,4.0,93.0,66.0,1004.4,1001.8,7.0,5.0,21.7,29.2,yes
3089,5,Mild temperate,7.3,16.2,0.0,,,NNW,31.0,SSE,NNW,7.0,24.0,82.0,49.0,1019.1,1013.9,,,9.2,15.3,no
3090,1,Cool temperate,14.0,31.0,0.0,8.4,,,,N,NW,7.0,22.0,78.0,14.0,1012.0,1007.4,,,19.7,30.0,no
3091,5,Hot dry summer warm winter,13.2,23.9,18.4,,,SW,35.0,NE,SW,22.0,26.0,77.0,56.0,1019.4,1016.4,,,17.5,22.9,yes
3092,12,Warm temperate,17.8,29.0,0.0,,,,,NE,SE,4.0,22.0,56.0,42.0,,,6.0,1.0,24.0,28.5,no
3093,1,High humidity summer warm winter,25.1,30.6,8.2,5.4,,NNW,52.0,NNW,NNW,19.0,19.0,85.0,92.0,1005.4,1001.1,8.0,8.0,27.0,28.0,yes
3094,7,Cool temperate,-4.0,11.8,2.4,1.4,1.3,S,46.0,,SW,0.0,13.0,,62.0,1018.0,1015.0,8.0,6.0,0.6,11.6,yes
3095,11,High humidity summer warm winter,23.2,31.4,0.0,6.8,9.8,SE,39.0,SSE,SE,17.0,31.0,69.0,51.0,1015.3,1012.1,3.0,2.0,28.2,30.6,no
3096,4,Cool temperate,15.3,23.0,0.0,,,ENE,24.0,SSE,NE,6.0,7.0,80.0,60.0,1024.4,1021.7,,,19.4,21.9,no
3097,8,Hot dry summer cool winter,4.5,16.4,0.0,2.4,7.2,ENE,22.0,ENE,NE,11.0,6.0,78.0,43.0,1021.5,1018.7,7.0,4.0,7.2,16.1,no
3098,8,Warm temperate,12.7,19.4,0.0,3.2,4.2,N,46.0,NNE,N,20.0,22.0,75.0,90.0,1021.0,1019.0,7.0,6.0,18.2,16.8,no
3099,8,Warm temperate,3.8,17.4,0.0,,10.4,ESE,31.0,SE,SE,13.0,7.0,62.0,44.0,1029.5,1025.4,2.0,3.0,11.7,17.0,no
3100,11,Cool temperate,6.0,21.1,0.0,,,S,35.0,WNW,SSE,6.0,20.0,41.0,26.0,1015.1,1013.1,,,17.6,19.7,no
3101,1,Warm temperate,17.9,27.8,16.8,,,WSW,46.0,ESE,ESE,6.0,9.0,95.0,80.0,1003.0,1001.8,,,22.9,24.7,yes
3102,11,Hot dry summer warm winter,19.6,27.2,39.8,13.0,,E,52.0,E,E,33.0,33.0,93.0,81.0,1011.6,1008.3,8.0,7.0,20.5,21.8,yes
3103,1,Cool temperate,18.1,29.4,3.1,,,W,59.0,WNW,NNW,15.0,22.0,77.0,47.0,1010.3,1008.8,,,22.1,27.0,yes
3104,10,Cool temperate,12.8,19.7,13.0,,,SSE,39.0,SSE,SE,11.0,20.0,89.0,60.0,1013.7,1013.6,,,13.4,18.6,yes
3105,9,High humidity summer warm winter,26.2,33.7,0.0,8.0,10.2,N,48.0,NE,NNE,20.0,30.0,70.0,48.0,1012.6,1009.2,6.0,6.0,28.7,32.4,no
3106,11,Cool temperate,20.1,22.0,0.0,,,SSW,50.0,SE,SSE,20.0,37.0,73.0,73.0,1015.2,1016.6,,,22.0,20.2,no
3107,5,Cool temperate,8.3,15.9,0.0,1.8,,SSW,33.0,S,SSW,20.0,17.0,56.0,48.0,1026.5,1024.6,1.0,1.0,11.4,15.1,no
3108,9,Warm temperate,10.9,18.1,0.0,,,W,41.0,W,ENE,13.0,11.0,44.0,52.0,1018.5,1015.9,,4.0,16.2,16.9,no
3109,9,Mild temperate,8.3,22.8,0.4,2.6,4.3,W,57.0,N,N,22.0,24.0,73.0,49.0,1000.7,995.1,,,15.6,22.2,no
3110,11,Warm humid summer mild winter,18.1,29.0,0.0,11.0,12.4,E,26.0,NE,ENE,7.0,15.0,50.0,53.0,1014.3,1011.6,3.0,2.0,25.5,26.6,no
3111,10,Mild temperate,10.6,23.3,0.0,11.0,,SSW,33.0,SSW,ENE,15.0,20.0,25.0,35.0,1026.1,1023.8,,,17.3,22.0,no
3112,12,Cool temperate,21.3,27.0,5.6,,,NNE,54.0,N,N,19.0,20.0,94.0,100.0,1011.9,1010.6,,,23.4,23.0,yes
3113,2,Cool temperate,22.0,30.0,4.4,,,SSE,33.0,ENE,ESE,24.0,13.0,76.0,62.0,1019.7,1017.4,,,25.6,27.9,yes
3114,12,Warm temperate,23.0,33.0,0.0,8.0,12.0,W,54.0,WNW,ESE,24.0,13.0,34.0,33.0,1002.5,1002.6,1.0,1.0,28.6,30.4,no
3115,6,Warm humid summer mild winter,13.0,18.4,51.8,1.4,3.0,SSE,54.0,SW,SW,30.0,20.0,94.0,91.0,1014.1,1013.0,7.0,7.0,14.6,16.1,yes
3116,2,Cool temperate,11.0,22.0,0.0,7.8,3.4,NW,94.0,NNW,NW,20.0,54.0,97.0,34.0,1006.2,996.1,7.0,7.0,14.6,21.0,no
3117,1,Warm temperate,21.6,26.6,0.0,7.4,9.6,E,48.0,ESE,E,24.0,31.0,85.0,80.0,1012.3,1011.4,4.0,5.0,23.6,24.9,no
3118,10,Cool temperate,-1.5,15.7,0.0,4.4,,,,,,,,62.0,48.0,,,,,8.4,14.3,no
3119,1,High humidity summer warm winter,25.1,31.5,0.0,6.2,3.0,ESE,37.0,SSE,ESE,15.0,22.0,73.0,62.0,1010.2,1006.2,7.0,7.0,28.1,30.4,no
3120,1,Cool temperate,20.7,29.6,0.0,,,S,57.0,SSE,ESE,31.0,20.0,65.0,67.0,1016.9,1015.4,,,24.6,25.2,no
3121,10,Mild temperate,12.8,17.0,0.0,9.6,0.0,SSW,46.0,SSW,S,15.0,26.0,89.0,91.0,1015.1,1015.5,8.0,8.0,14.2,13.9,no
3122,6,Hot dry summer cool winter,11.2,19.3,5.6,3.2,4.2,WNW,41.0,NW,WNW,7.0,20.0,97.0,54.0,1018.6,1015.3,8.0,1.0,12.2,18.5,yes
3123,12,Warm temperate,14.7,29.4,0.0,9.2,12.2,SW,35.0,ESE,SSW,11.0,17.0,44.0,35.0,1015.7,1010.7,1.0,7.0,22.3,27.4,no
3124,4,Warm temperate,13.9,27.9,0.0,7.0,10.8,E,52.0,E,E,26.0,24.0,51.0,22.0,1028.8,1023.7,1.0,0.0,18.7,27.4,no
3125,11,Mild temperate,9.5,15.5,0.0,5.2,5.5,,,W,SSE,19.0,17.0,61.0,66.0,1020.7,1020.3,6.0,6.0,12.5,12.9,no
3126,12,Warm temperate,20.1,22.5,0.0,,,S,50.0,SSE,SSE,20.0,24.0,83.0,87.0,1004.0,1003.2,,8.0,22.0,19.0,no
3127,6,High humidity summer warm winter,22.6,32.6,0.0,5.4,9.2,N,28.0,SSE,NNW,15.0,19.0,75.0,54.0,1012.7,1008.4,1.0,3.0,26.3,31.6,no
3128,3,Hot dry summer cool winter,10.2,28.4,0.0,4.8,9.9,N,37.0,NE,N,6.0,17.0,84.0,34.0,1021.7,1015.9,1.0,5.0,13.9,26.5,no
3129,12,Warm temperate,12.9,23.4,4.6,,,SE,48.0,S,SSE,22.0,28.0,51.0,37.0,1016.7,1016.8,,,17.7,21.7,yes
3130,11,Hot dry summer warm winter,14.4,29.3,0.0,31.2,,SSE,41.0,E,SSW,20.0,13.0,47.0,31.0,1015.9,1012.4,1.0,4.0,20.6,27.9,no
3131,3,Warm temperate,15.2,34.5,0.0,8.0,11.6,E,72.0,ENE,W,13.0,24.0,34.0,22.0,1019.6,1016.6,1.0,0.0,23.1,32.4,no
3132,5,Warm temperate,6.8,23.2,0.0,,,N,30.0,ENE,NE,11.0,11.0,,,1024.6,1019.9,,,14.5,22.4,no
3133,12,Warm temperate,9.8,28.6,0.0,,8.7,WSW,44.0,S,SW,13.0,31.0,60.0,43.0,1013.7,1011.5,,,17.9,26.8,no
3134,9,Warm temperate,10.6,20.0,0.0,,,E,37.0,ENE,E,9.0,11.0,40.0,32.0,1032.4,1028.2,,,16.1,19.6,no
3135,6,Cool temperate,7.9,12.1,3.2,,,E,28.0,SSE,E,9.0,11.0,97.0,76.0,1026.7,1024.7,8.0,6.0,9.4,11.8,yes
3136,5,Mild temperate,11.3,23.1,0.0,1.6,6.3,,,NNW,N,2.0,7.0,88.0,61.0,1013.6,1009.8,6.0,6.0,14.0,21.1,no
3137,5,Cool temperate,9.4,15.0,5.2,0.2,2.1,NW,28.0,N,NNW,7.0,11.0,94.0,72.0,1017.3,1015.3,7.0,7.0,10.7,14.4,yes
3138,3,Mild temperate,12.6,20.1,6.6,2.6,5.4,SW,39.0,WSW,SSW,19.0,15.0,89.0,55.0,1016.5,1015.5,8.0,7.0,13.1,18.1,yes
3139,8,Warm temperate,1.3,15.6,0.0,3.2,10.2,WNW,35.0,N,WNW,9.0,19.0,82.0,38.0,1027.2,1023.5,3.0,3.0,9.7,14.0,no
3140,4,Hot dry summer warm winter,11.4,28.7,0.0,21.2,10.0,ESE,54.0,SE,S,22.0,24.0,47.0,28.0,1024.6,1020.8,1.0,2.0,20.3,28.4,no
3141,5,High humidity summer warm winter,21.1,29.2,0.0,4.8,9.5,ENE,30.0,SE,ENE,13.0,26.0,69.0,66.0,1018.8,1014.5,3.0,3.0,26.4,27.7,no
3142,7,High humidity summer warm winter,17.1,29.2,0.0,8.6,11.1,ESE,50.0,SE,S,22.0,19.0,33.0,23.0,1018.0,1014.4,0.0,0.0,19.8,28.3,no
3143,12,Warm temperate,14.1,27.6,0.0,7.2,13.3,SW,41.0,E,SSW,13.0,19.0,55.0,41.0,1017.4,1013.7,1.0,1.0,19.0,26.0,no
3144,7,Warm temperate,13.5,17.5,8.2,,,W,67.0,WNW,WNW,24.0,22.0,54.0,70.0,1014.2,1011.3,,,15.3,14.7,yes
3145,12,Mild temperate,13.5,22.4,0.0,6.0,8.6,,,WNW,,4.0,,71.0,,1015.8,1014.8,6.0,,19.5,,no
3146,7,Cool temperate,0.8,1.1,22.0,,,W,80.0,W,W,24.0,19.0,,98.0,,,,,,-0.5,yes
3147,9,Warm humid summer mild winter,16.4,19.9,10.2,6.6,0.2,E,28.0,,ENE,0.0,9.0,91.0,86.0,1017.3,1013.5,8.0,7.0,18.0,19.0,yes
3148,10,Warm temperate,20.4,32.2,0.0,6.4,,S,43.0,N,S,6.0,22.0,28.0,29.0,1016.5,1016.1,,,27.2,29.1,no
3149,3,Warm humid summer mild winter,19.5,28.3,1.2,9.6,1.9,E,37.0,ESE,E,11.0,17.0,62.0,67.0,1020.2,1018.2,7.0,7.0,25.2,24.0,yes
3150,1,Hot dry summer cool winter,18.3,43.3,0.0,9.4,12.8,WNW,43.0,N,W,20.0,24.0,11.0,3.0,1005.0,1003.2,1.0,1.0,29.6,41.1,no
3151,4,Hot dry summer warm winter,12.7,28.2,0.0,7.6,,ENE,35.0,E,SE,28.0,9.0,52.0,27.0,1025.1,1020.1,1.0,1.0,21.3,27.7,no
3152,10,Hot dry summer cool winter,12.3,24.2,5.0,1.4,4.3,NNE,43.0,,NNW,0.0,17.0,84.0,50.0,1012.8,1007.4,7.0,8.0,16.3,23.0,yes
3153,5,Cool temperate,9.8,19.2,7.6,0.8,8.1,NW,43.0,NNW,NW,26.0,11.0,60.0,49.0,1015.3,1015.8,2.0,6.0,13.9,18.0,yes
3154,6,Warm temperate,2.6,14.7,0.0,,,SE,22.0,N,SSW,4.0,9.0,71.0,47.0,1029.2,1025.6,,,7.0,13.7,no
3155,1,Mild temperate,10.8,25.5,0.0,12.4,7.5,WSW,48.0,WSW,WSW,13.0,28.0,61.0,44.0,1009.7,1011.2,8.0,7.0,18.7,23.5,no
3156,3,Mild temperate,13.5,27.2,0.0,4.0,6.2,SW,30.0,SW,SSW,17.0,9.0,85.0,50.0,1020.8,1018.9,8.0,7.0,15.8,24.0,no
3157,10,Cool temperate,16.7,32.6,0.0,,,S,61.0,NNE,NW,28.0,13.0,77.0,33.0,1008.6,1003.9,,,20.5,32.2,no
3158,3,Hot dry summer cool winter,11.0,29.2,0.0,,,ENE,39.0,NE,ENE,26.0,24.0,53.0,19.0,,,,,18.9,28.2,no
3159,6,Cool temperate,13.2,18.2,11.2,,,S,43.0,WSW,SW,9.0,11.0,77.0,74.0,1018.6,1017.6,,,15.4,17.2,yes
3160,12,Hot dry summer cool winter,12.4,25.3,0.0,,,ENE,41.0,ENE,ESE,24.0,17.0,50.0,29.0,,,,,17.7,24.8,no
3161,3,Mild temperate,3.2,23.2,0.0,2.6,10.7,WSW,26.0,NNW,W,7.0,20.0,99.0,47.0,1023.2,1020.8,0.0,0.0,9.5,20.8,no
3162,1,Warm temperate,18.8,23.8,,,,E,44.0,SE,ESE,22.0,26.0,74.0,66.0,1014.6,1013.3,8.0,8.0,20.6,22.2,
3163,10,Warm temperate,11.9,21.0,1.4,3.6,8.9,W,37.0,N,W,2.0,26.0,76.0,52.0,1022.0,1021.0,7.0,5.0,16.6,20.4,yes
3164,9,Hot dry summer cool winter,10.9,17.3,0.0,3.6,1.6,N,33.0,E,NE,11.0,13.0,63.0,70.0,1025.9,1022.7,7.0,7.0,13.5,15.4,no
3165,7,Cool temperate,10.1,20.1,0.4,,,NNW,70.0,N,NNW,9.0,19.0,84.0,59.0,1015.6,1009.9,,,14.5,18.5,no
3166,9,Cool temperate,10.6,17.3,3.2,,,NNW,48.0,NNW,NNW,15.0,30.0,59.0,55.0,,,4.0,1.0,14.2,16.0,yes
3167,1,Hot dry summer warm winter,22.4,34.3,18.6,14.2,,SW,43.0,E,NNE,17.0,9.0,98.0,54.0,1013.4,1007.3,8.0,7.0,22.6,32.7,yes
3168,8,Mild temperate,10.1,17.7,0.8,1.4,4.0,,,WSW,ESE,2.0,13.0,89.0,74.0,1025.9,1022.3,8.0,5.0,12.0,15.5,no
3169,9,Warm temperate,4.1,20.5,0.2,,,WSW,43.0,W,WSW,13.0,30.0,49.0,41.0,1010.6,1009.7,,,14.7,18.5,no
3170,8,Mild temperate,10.0,18.2,0.0,4.0,8.0,N,50.0,N,N,15.0,24.0,66.0,49.0,1025.9,1021.5,1.0,6.0,14.0,17.7,no
3171,8,High humidity summer warm winter,11.2,26.3,0.0,5.6,11.2,SE,26.0,SE,NE,19.0,17.0,55.0,51.0,1017.7,1014.6,1.0,1.0,19.7,24.7,no
3172,11,Warm temperate,16.2,21.6,0.0,,,NE,44.0,NE,NE,17.0,35.0,82.0,82.0,1017.8,1014.7,,,19.9,20.3,no
3173,2,Hot dry summer warm winter,27.5,36.5,0.0,,,,,ESE,E,13.0,24.0,50.0,34.0,1011.9,1007.8,,4.0,29.0,35.4,no
3174,3,Cool temperate,14.6,30.3,0.6,,,ESE,50.0,ESE,SE,31.0,13.0,92.0,36.0,1019.6,1018.3,1.0,1.0,15.9,28.2,no
3175,4,Cool temperate,8.3,18.7,0.0,5.6,,E,33.0,S,E,13.0,13.0,66.0,52.0,1021.6,1022.0,8.0,6.0,13.4,17.4,no
3176,8,Warm temperate,3.6,23.9,0.0,2.6,9.7,NE,19.0,E,SSW,7.0,11.0,61.0,31.0,1028.7,1024.8,0.0,0.0,13.4,22.6,no
3177,8,Warm temperate,13.8,22.3,0.0,,,WSW,70.0,NE,N,11.0,33.0,47.0,41.0,1018.9,1011.8,,6.0,18.4,21.3,no
3178,9,Warm temperate,11.9,19.8,1.4,1.4,4.0,WSW,31.0,N,WSW,9.0,24.0,82.0,62.0,1021.3,1018.8,2.0,7.0,15.6,18.5,yes
3179,10,Warm temperate,14.1,19.2,0.0,4.0,2.4,SW,44.0,SSW,SW,22.0,26.0,60.0,61.0,1015.5,1014.4,7.0,7.0,16.8,17.7,no
3180,3,Warm temperate,12.9,28.2,0.0,5.8,11.8,SE,39.0,ENE,NE,15.0,15.0,78.0,32.0,1020.6,1016.8,1.0,1.0,17.0,26.3,no
3181,6,Warm temperate,11.0,18.6,0.6,2.6,4.5,SSE,33.0,WSW,SSE,11.0,22.0,92.0,61.0,1019.9,1018.1,6.0,5.0,14.7,17.7,no
3182,10,Warm temperate,16.8,27.7,0.0,5.2,5.8,W,37.0,N,WNW,17.0,24.0,61.0,52.0,1016.1,1014.9,5.0,7.0,22.4,25.1,no
3183,2,High humidity summer warm winter,23.9,31.0,48.0,9.0,9.9,N,28.0,W,NNW,6.0,13.0,76.0,65.0,1008.7,1006.0,6.0,5.0,27.9,30.0,yes
3184,1,Cool temperate,22.9,29.1,0.2,,,SE,52.0,SE,SE,13.0,28.0,74.0,70.0,1013.0,1011.0,,,27.7,28.2,no
3185,4,Hot dry summer warm winter,7.6,25.3,0.0,5.6,9.0,ESE,41.0,WNW,SSE,2.0,20.0,43.0,20.0,1021.5,1017.5,2.0,1.0,15.0,24.9,no
3186,1,Warm temperate,11.0,24.8,,,,SSW,35.0,SW,SSE,11.0,19.0,58.0,52.0,1013.8,1013.9,,,20.4,22.2,
3187,12,Cool temperate,13.1,29.1,0.0,,,WNW,46.0,NNE,NW,7.0,20.0,67.0,35.0,1009.9,1004.9,,,19.8,27.9,no
3188,5,Cool temperate,16.0,21.4,2.6,,,ENE,57.0,NE,E,39.0,41.0,58.0,70.0,1021.1,1019.3,,,20.0,19.5,yes
3189,8,Hot dry summer warm winter,6.0,28.6,0.0,7.0,11.2,SE,31.0,E,ESE,2.0,11.0,22.0,9.0,1022.8,1018.6,0.0,1.0,19.1,27.9,no
3190,4,Warm temperate,12.4,18.8,38.6,,1.2,SSE,69.0,SSW,S,22.0,44.0,94.0,57.0,1013.0,1014.0,8.0,7.0,15.5,18.7,yes
3191,7,Mild temperate,8.5,,0.0,4.2,,,,NE,,9.0,,75.0,,1015.1,1010.1,1.0,,11.0,,no
3192,11,Hot dry summer cool winter,2.0,23.2,0.0,,,SSE,39.0,ESE,ENE,11.0,20.0,49.0,28.0,,,,,17.0,22.3,no
3193,10,Mild temperate,7.5,18.3,0.0,7.6,0.5,S,39.0,,S,0.0,15.0,100.0,90.0,1019.7,1023.1,,,11.8,15.6,no
3194,6,Warm temperate,14.9,18.7,0.0,,,NW,35.0,W,SE,9.0,6.0,81.0,69.0,1011.5,1009.0,8.0,,14.9,17.5,no
3195,3,Mild temperate,17.2,20.5,5.2,,,ENE,20.0,SSW,WSW,9.0,9.0,97.0,100.0,1020.5,1019.1,,,19.0,19.7,yes
3196,5,Warm temperate,8.8,24.1,0.0,,,N,13.0,,WNW,0.0,4.0,100.0,45.0,,,,,12.0,23.4,no
3197,10,Mild temperate,7.4,13.9,1.6,2.4,4.0,SW,39.0,SW,SSW,19.0,15.0,92.0,65.0,1023.8,1024.5,8.0,6.0,10.4,12.7,yes
3198,12,Warm temperate,18.4,31.2,0.0,,,,,,NE,0.0,28.0,71.0,47.0,,,1.0,2.0,23.5,30.0,no
3199,11,Cool temperate,9.8,21.2,0.0,,,NW,31.0,SE,NW,11.0,15.0,58.0,55.0,1025.9,1024.6,,,16.8,19.7,no
3200,9,Warm temperate,17.2,26.9,0.0,,10.7,E,50.0,N,WNW,19.0,35.0,44.0,55.0,1009.0,1007.1,0.0,1.0,20.7,23.6,no
3201,4,Warm temperate,17.9,26.8,0.2,2.4,5.7,WSW,26.0,NW,SSE,9.0,15.0,79.0,68.0,1022.9,1020.1,7.0,7.0,22.5,24.3,no
3202,5,Mild temperate,2.9,18.2,0.0,,,,,WNW,ESE,6.0,11.0,96.0,54.0,1029.8,1025.2,,,8.0,17.5,no
3203,7,Cool temperate,12.2,17.0,1.0,,,SSW,28.0,SW,S,13.0,15.0,76.0,76.0,1023.4,1021.6,,,14.4,16.9,yes
3204,11,Cool temperate,19.3,28.2,0.0,,,ENE,33.0,ENE,ENE,15.0,30.0,55.0,66.0,1018.0,1014.5,,,25.1,24.6,no
3205,2,Hot dry summer cool winter,15.1,33.6,0.0,,,WSW,52.0,SSE,W,9.0,22.0,52.0,16.0,1019.4,1016.2,,,20.6,32.9,no
3206,10,Warm temperate,13.7,33.4,1.6,5.6,9.5,SE,57.0,NNW,WNW,17.0,31.0,75.0,18.0,1017.8,1012.7,1.0,4.0,20.3,32.9,yes
3207,5,Cool temperate,2.9,11.0,0.4,,,WSW,76.0,SW,WSW,35.0,11.0,93.0,39.0,,,,,5.0,10.2,no
3208,12,Cool temperate,17.2,31.3,0.0,,,,,ENE,NE,13.0,20.0,59.0,35.0,1016.5,1013.1,,,23.4,29.9,no
3209,3,Cool temperate,9.0,25.5,0.0,6.0,,SSE,31.0,SSE,S,20.0,11.0,59.0,26.0,1025.6,1023.4,1.0,2.0,13.0,23.2,no
3210,6,High humidity summer warm winter,18.9,29.8,0.0,6.2,,,,SE,E,17.0,28.0,65.0,58.0,1019.1,1016.0,,1.0,25.2,27.6,no
3211,10,Hot dry summer cool winter,16.8,35.1,0.0,8.0,4.3,WSW,74.0,NNE,NW,17.0,24.0,25.0,15.0,1015.9,1012.8,7.0,7.0,23.6,31.8,no
3212,9,Cool temperate,13.5,14.3,22.6,,,NNE,44.0,NNE,NNW,15.0,11.0,98.0,90.0,1010.6,1008.8,8.0,8.0,13.8,13.9,yes
3213,3,Warm temperate,16.7,30.5,0.0,,,NE,24.0,ESE,N,4.0,6.0,84.0,44.0,,,,,21.3,29.0,no
3214,6,Warm temperate,10.9,16.0,0.2,3.8,0.6,,,W,NNE,15.0,11.0,95.0,87.0,1028.0,1024.6,6.0,8.0,11.7,15.5,no
3215,7,Mild temperate,8.0,15.0,0.0,2.4,5.0,WNW,63.0,NNE,N,26.0,24.0,71.0,80.0,1004.7,997.7,,,10.9,13.4,no
3216,6,Mild temperate,5.4,16.8,0.0,,,NW,20.0,W,WNW,6.0,13.0,99.0,61.0,1030.5,1029.6,,,6.7,16.3,no
3217,12,Mild temperate,18.4,29.4,23.8,,,NNW,72.0,NE,NW,35.0,46.0,94.0,68.0,993.3,997.0,,,20.9,27.0,yes
3218,11,High humidity summer warm winter,22.3,31.0,0.0,4.0,9.9,ENE,30.0,E,NE,9.0,17.0,72.0,63.0,1012.9,1010.4,6.0,3.0,27.7,29.9,no
3219,3,Cool temperate,5.5,17.8,1.4,,,S,41.0,,ESE,0.0,6.0,93.0,70.0,,,8.0,8.0,7.7,14.9,yes
3220,2,Warm temperate,15.4,29.2,0.0,,,SSE,54.0,SSE,SE,31.0,31.0,51.0,19.0,1015.5,1014.0,,,17.7,27.4,no
3221,5,Mild temperate,7.9,13.6,0.0,2.2,0.0,WSW,28.0,NNW,WSW,9.0,13.0,81.0,71.0,1033.2,1031.2,8.0,8.0,10.6,13.1,no
3222,6,Warm temperate,12.0,19.0,35.6,,,,,SE,SE,15.0,15.0,67.0,62.0,,,7.0,6.0,17.3,18.6,yes
3223,1,Mild temperate,11.6,24.9,2.2,0.6,13.2,ESE,48.0,SE,SE,30.0,30.0,69.0,51.0,1019.0,1017.8,4.0,6.0,19.2,22.9,yes
3224,7,Mild temperate,10.2,16.2,2.4,1.4,7.7,,,SSW,WSW,6.0,7.0,76.0,62.0,1019.1,1018.2,2.0,3.0,13.5,15.5,yes
3225,9,Warm temperate,12.7,23.1,0.2,,,WSW,50.0,WSW,W,17.0,28.0,40.0,32.0,1012.7,1010.8,,,18.3,21.7,no
3226,2,Warm temperate,19.8,34.8,0.0,,10.3,E,69.0,ENE,S,31.0,11.0,45.0,26.0,1011.4,1007.2,,1.0,26.1,32.4,no
3227,3,Hot dry summer cool winter,15.5,32.0,0.0,,,NE,50.0,ESE,E,2.0,4.0,51.0,25.0,1019.5,1016.2,,,20.1,30.8,no
3228,8,Mild temperate,9.9,13.6,0.0,2.0,0.0,SSE,37.0,S,S,17.0,20.0,75.0,76.0,1020.9,1020.1,7.0,8.0,12.0,12.6,no
